code,name,close,ma5,pct_above
002058,威尔泰,20.38,20.23,0.76
601900,南方传媒,11.14,11.06,0.76
603599,广信股份,9.86,9.79,0.76
000809,和展能源,3.22,3.2,0.75
001215,千味央厨,37.46,37.18,0.75
002678,珠江钢琴,4.32,4.29,0.75
600328,中盐化工,6.18,6.13,0.75
600690,海尔智家,20.58,20.43,0.75
601519,大智慧,8.87,8.8,0.75
601568,北元化工,3.49,3.46,0.75
601601,中国太保,29.65,29.43,0.75
603897,长城科技,34.32,34.06,0.75
002016,世荣兆业,4.09,4.06,0.74
002027,分众传媒,4.9,4.86,0.74
002078,太阳纸业,12.58,12.49,0.74
002291,遥望科技,4.9,4.86,0.74
600301,华锡有色,61.89,61.43,0.74
600918,中泰证券,5.46,5.42,0.74
000544,中原环保,7.15,7.1,0.73
000686,东北证券,8.61,8.55,0.73
000807,云铝股份,22.42,22.26,0.73
002130,沃尔核材,18.28,18.15,0.73
600282,南钢股份,4.7,4.67,0.73
601588,北辰实业,1.65,1.64,0.73
601877,正泰电器,25.18,25,0.73
002095,生意宝,13.11,13.02,0.72
002132,恒星科技,5.56,5.52,0.72
600121,郑州煤电,3.66,3.63,0.72
600515,海南机场,2.79,2.77,0.72
601059,信达证券,16.55,16.43,0.72
605339,南侨食品,12.3,12.21,0.72
000061,农产品,5.66,5.62,0.71
000936,华西股份,5.36,5.32,0.71
002778,中晟高科,15.64,15.53,0.71
600076,康欣新材,3.42,3.4,0.71
600718,东软集团,7.34,7.29,0.71
600754,锦江酒店,18.44,18.31,0.71
002318,久立特材,23.85,23.68,0.7
600739,辽宁成大,10.35,10.28,0.7
600798,宁波海运,3.16,3.14,0.7
600875,东方电气,28.89,28.69,0.7
603868,飞科电器,30.87,30.65,0.7
002042,华孚时尚,3.51,3.49,0.69
002415,海康威视,34,33.77,0.69
002963,豪尔赛,21.1,20.96,0.69
601990,南京证券,6.73,6.68,0.69
000932,华菱钢铁,3.54,3.52,0.68
002100,天康生物,6.48,6.44,0.68
600270,外运发展,20.99,20.85,0.68
600305,恒顺醋业,6.52,6.48,0.68
600517,国网英大,4.78,4.75,0.67
601106,中国一重,3.3,3.28,0.67
601702,华峰铝业,14.22,14.13,0.67
600827,百联股份,7.61,7.56,0.66
601137,博威合金,22.68,22.53,0.66
601198,东兴证券,13.78,13.69,0.66
603093,南华期货,18.7,18.58,0.66
603099,长白山,35.76,35.52,0.66
000090,天健集团,3.09,3.07,0.65
000586,汇源通信,13.27,13.18,0.65
002119,康强电子,39.04,38.79,0.65
002926,华西证券,8.38,8.33,0.65
600743,华远控股,2.18,2.17,0.65
600979,广安爱众,4.02,3.99,0.65
000612,焦作万方,10.75,10.68,0.64
000625,长安汽车,7.24,7.19,0.64
002986,宇新股份,12.18,12.1,0.64
600020,中原高速,3.76,3.74,0.64
600478,科力远,5.07,5.04,0.64
600633,浙数文化,10.34,10.27,0.64
600905,三峡能源,3.77,3.75,0.64
601318,中国平安,49.09,48.78,0.64
605299,舒华体育,13.56,13.47,0.64
600268,国电南自,11.73,11.66,0.63
600643,爱建集团,3.86,3.84,0.63
601199,江南水务,5.76,5.72,0.63
603339,四方科技,14.31,14.22,0.63
000661,长春高新,68.96,68.54,0.62
600095,湘财股份,7.79,7.74,0.62
601033,永兴股份,13.73,13.65,0.62
000966,长源电力,3.99,3.97,0.61
002180,奔图科技,16.37,16.27,0.61
600208,衢州发展,2.96,2.94,0.61
600642,申能股份,8.96,8.91,0.61
002112,三变科技,16.43,16.33,0.6
600657,信达地产,2.36,2.35,0.6
603213,镇洋发展,14.12,14.04,0.6
002279,久其软件,5.81,5.78,0.59
600050,中国联通,4.07,4.05,0.59
601777,千里科技,8.15,8.1,0.59
601928,凤凰传媒,8.91,8.86,0.59
603421,鼎信通讯,6.14,6.1,0.59
003006,百亚股份,14.92,14.83,0.58
600339,中油工程,3.13,3.11,0.58
600588,用友网络,9.31,9.26,0.58
601688,华泰证券,21.19,21.07,0.58
600185,珠免集团,4.58,4.55,0.57
600536,中国软件,28.39,28.23,0.57
601880,辽港股份,1.4,1.39,0.57
603031,安孚科技,52.82,52.52,0.57
603217,元利科技,22.8,22.67,0.57
600016,民生银行,3.28,3.26,0.55
601377,兴业证券,6.17,6.14,0.55
601669,中国电建,4.78,4.75,0.55
002865,钧达股份,58.99,58.68,0.54
600429,三元股份,4.12,4.1,0.54
601116,三江购物,10.06,10.01,0.54
601375,中原证券,4.07,4.05,0.54
000750,国海证券,3.78,3.76,0.53
002640,跨境通,3.06,3.04,0.53
603396,金辰股份,26.61,26.47,0.53
603737,三棵树,24.61,24.48,0.53
603927,中科软,12.86,12.79,0.53
000551,创元科技,20.5,20.39,0.52
000948,南天信息,12.04,11.98,0.52
600075,新疆天业,4.25,4.23,0.52
600103,青山纸业,3.09,3.07,0.52
600660,福耀玻璃,50.93,50.67,0.52
600705,中航产融,3.47,3.45,0.52
600727,鲁北化工,6.97,6.93,0.52
600881,亚泰集团,1.55,1.54,0.52
605319,无锡振华,22.68,22.56,0.52
002182,宝武镁业,15.28,15.2,0.51
002364,中恒电气,52.9,52.64,0.5
600135,乐凯胶片,8,7.96,0.5
000635,英力特,6.19,6.16,0.49
000822,山东海化,4.12,4.1,0.49
603776,永安行,21.36,21.26,0.49
002945,华林证券,13.71,13.64,0.48
603033,三维股份,9.95,9.9,0.48
603636,南威软件,8,7.96,0.48
002324,普利特,12.04,11.98,0.47
600176,中国巨石,70.9,70.57,0.47
600663,陆家嘴,6.4,6.37,0.47
000831,中国稀土,54.45,54.2,0.46
601600,中国铝业,8.33,8.29,0.46
603060,国检集团,5.69,5.66,0.46
000428,华天酒店,3.11,3.1,0.45
600667,太极实业,29.96,29.83,0.45
600446,金证股份,10.46,10.41,0.44
600722,金牛化工,8.31,8.27,0.44
601929,吉视传媒,2.27,2.26,0.44
000537,绿发电力,7.44,7.41,0.43
002632,道明光学,8.93,8.89,0.43
002939,长城证券,8.48,8.44,0.43
600840,新湖创业,23.8,23.7,0.43
603928,兴业股份,14.7,14.64,0.42
600037,歌华有线,6.33,6.3,0.41
000404,长虹华意,8.13,8.1,0.4
001390,古麒绒材,20.24,20.16,0.4
002195,岩山科技,6.53,6.5,0.4
600651,飞乐音响,5.57,5.55,0.4
601233,桐昆股份,22.84,22.75,0.4
601456,国联民生,9.02,8.98,0.4
600361,创新新材,3.64,3.63,0.39
000430,张家界,7.41,7.38,0.38
002578,闽发铝业,3.17,3.16,0.38
600389,江山股份,19.67,19.6,0.38
600602,云赛智联,16.01,15.95,0.38
600728,佳都科技,4.28,4.26,0.38
600607,上实医药,23.52,23.43,0.37
601117,中国化学,7.55,7.52,0.37
601360,三六零,8.71,8.68,0.37
000069,华侨城A,1.67,1.66,0.36
600170,上海建工,2.24,2.23,0.36
600569,安阳钢铁,1.69,1.68,0.36
600585,海螺水泥,17.14,17.08,0.36
603200,上海洗霸,42.73,42.58,0.36
603258,电魂网络,12.14,12.1,0.36
000598,兴蓉环境,6.54,6.52,0.34
600030,中信证券,28.95,28.85,0.34
600795,国电电力,4.72,4.7,0.34
603106,恒银科技,7.17,7.15,0.34
002311,海大集团,45.39,45.24,0.33
600192,长城电工,6.61,6.59,0.33
600676,交运股份,6.75,6.73,0.33
600941,中国移动,87.48,87.19,0.33
000778,新兴铸管,3.74,3.73,0.32
600032,浙江新能,7.11,7.09,0.31
600999,招商证券,21.82,21.75,0.31
601997,贵阳银行,5.22,5.2,0.31
600106,重庆路桥,4.61,4.6,0.3
601011,宝泰隆,2.69,2.68,0.3
601901,方正证券,7.32,7.3,0.3
603130,云中马,40.32,40.2,0.3
600362,江西铜业,43.28,43.15,0.29
600507,方大特钢,4.12,4.11,0.29
600867,通化东宝,8.23,8.21,0.29
603912,佳力图,7.7,7.68,0.29
000928,中钢国际,5.04,5.03,0.28
001314,亿道信息,59.4,59.23,0.28
601328,交通银行,6.51,6.49,0.28
603700,宁水集团,11.51,11.48,0.28
600373,中文传媒,6.73,6.71,0.27
600538,国发股份,5.99,5.97,0.27
603568,伟明环保,15.68,15.64,0.27
000783,长江证券,9.98,9.95,0.26
002142,宁波银行,30.29,30.21,0.26
600715,文投控股,1.54,1.54,0.26
000008,神州高铁,2.37,2.36,0.25
000503,国新健康,6.32,6.3,0.25
000626,远大控股,6.43,6.41,0.25
002565,顺灏股份,12.61,12.58,0.25
600816,建元信托,2.48,2.47,0.24
000685,中山公用,11.35,11.32,0.23
002088,鲁阳节能,7.99,7.97,0.23
002174,游族网络,12.33,12.3,0.23
002303,美盈森,4.3,4.29,0.23
000027,深圳能源,6.27,6.26,0.22
002309,中利集团,2.77,2.76,0.22
002857,三晖电气,17.2,17.16,0.22
600505,西昌电力,11.01,10.99,0.22
600590,泰豪科技,9.95,9.93,0.22
600776,东方通信,12.98,12.95,0.22
000898,鞍钢股份,1.89,1.89,0.21
600085,同仁堂,23.36,23.31,0.21
002785,万里石,44.23,44.14,0.2
600021,上海电力,14.95,14.92,0.2
600531,豫光金铅,15.24,15.21,0.2
002373,千方科技,7.2,7.19,0.19
002554,惠博普,3.09,3.08,0.19
002241,歌尔股份,22.05,22.01,0.18
600027,华电国际,4.54,4.53,0.18
600131,国网信通,14.56,14.53,0.18
603212,赛伍技术,12.43,12.41,0.18
002229,鸿博股份,10.38,10.36,0.17
002818,富森美,10.55,10.53,0.17
601005,重庆钢铁,1.17,1.17,0.17
601998,中信银行,6.99,6.98,0.17
603721,中广天择,17.61,17.58,0.17
000546,金圆股份,4.91,4.9,0.16
002476,新叶股份,4.86,4.85,0.16
600000,浦发银行,8.69,8.68,0.16
600109,国金证券,8.91,8.9,0.16
600713,南京医药,5.1,5.09,0.16
600733,北汽蓝谷,4.87,4.86,0.16
000618,吉林化工,5.24,5.23,0.15
603701,德宏股份,22.31,22.28,0.15
002903,宇环数控,43.28,43.22,0.14
600288,大恒科技,12.85,12.83,0.14
001289,龙源电力,15.77,15.75,0.13
603956,威派格,6.2,6.19,0.13
000055,方大集团,3.37,3.37,0.12
000825,太钢不锈,3.46,3.46,0.12
002075,沙钢股份,3.45,3.45,0.12
002762,金发拉比,8.61,8.6,0.12
600382,广东明珠,6.68,6.67,0.12
600886,国投电力,13.42,13.4,0.12
601399,国机重装,3.47,3.47,0.12
000533,顺钠股份,9.46,9.45,0.11
000959,首钢股份,3.56,3.56,0.11
002748,世龙实业,10.76,10.75,0.11
601000,唐山港,4.21,4.21,0.1
601886,江河集团,8.06,8.05,0.1
000881,中广核技,6.43,6.42,0.09
600158,中体产业,6.8,6.79,0.09
000402,金融街,2.46,2.46,0.08
000829,天音控股,7.58,7.57,0.08
600163,中闽能源,5.13,5.13,0.08
600172,黄河旋风,16.86,16.85,0.07
603222,济民健康,8.16,8.15,0.07
000925,众合科技,9.76,9.75,0.06
002521,齐峰新材,7.25,7.25,0.06
600100,同方股份,6.79,6.79,0.06
603656,泰禾智能,17.47,17.46,0.05
001205,盛航股份,13.81,13.8,0.04
600956,新天绿能,7.02,7.02,0.03
000600,建投能源,9.01,9.01,0.02
002952,亚世光电,21.8,21.8,0.02
600958,东方证券,9.56,9.56,0.02
002970,锐明技术,54.25,54.24,0.01
003041,真爱美家,44.3,44.29,0.01
603727,博迈科,16.97,16.97,0.01
600221,海航控股,1.37,1.37,0
605099,共创草坪,32.52,32.52,0
